sdscid,tenure,female,year,yearsq,select,articles,prestige,presthi,male,m_year,m_yearsq,m_select,m_articles,m_prestige,m_presthi,f_year,f_yearsq,f_select,f_articles,f_prestige,f_presthi,pdasample
7041,0,0,4,16,5,14,3.3599999,0,1,4,16,5,14,3.3599999,0,0,0,0,0,0,0,1
7041,1,0,5,25,5,15,3.3599999,0,1,5,25,5,15,3.3599999,0,0,0,0,0,0,0,1
7043,0,0,1,1,5,5,3.04,0,1,1,1,5,5,3.04,0,0,0,0,0,0,0,1
7043,0,0,2,4,5,9,3.04,0,1,2,4,5,9,3.04,0,0,0,0,0,0,0,1
7043,0,0,3,9,5,13,3.04,0,1,3,9,5,13,3.04,0,0,0,0,0,0,0,1
7043,0,0,4,16,5,17,3.04,0,1,4,16,5,17,3.04,0,0,0,0,0,0,0,1
7043,1,0,5,25,5,25,3.04,0,1,5,25,5,25,3.04,0,0,0,0,0,0,0,1
7051,0,0,1,1,4,5,2.5,0,1,1,1,4,5,2.5,0,0,0,0,0,0,0,1
7051,0,0,2,4,4,5,2.5,0,1,2,4,4,5,2.5,0,0,0,0,0,0,0,1
7051,0,0,3,9,4,7,2.5,0,1,3,9,4,7,2.5,0,0,0,0,0,0,0,1
7051,0,0,4,16,4,8,2.5,0,1,4,16,4,8,2.5,0,0,0,0,0,0,0,1
7051,0,0,5,25,4,9,2.5,0,1,5,25,4,9,2.5,0,0,0,0,0,0,0,1
7051,0,0,6,36,4,11,2.5,0,1,6,36,4,11,2.5,0,0,0,0,0,0,0,1
7051,0,0,7,49,4,11,2.5,0,1,7,49,4,11,2.5,0,0,0,0,0,0,0,1
7051,0,0,8,64,4,11,2.5,0,1,8,64,4,11,2.5,0,0,0,0,0,0,0,1
7051,0,0,9,81,4,11,2.5,0,1,9,81,4,11,2.5,0,0,0,0,0,0,0,1
7051,0,0,10,100,4,12,2.5,0,1,10,100,4,12,2.5,0,0,0,0,0,0,0,1
7051,1,0,11,121,4,12,2.5,0,1,11,121,4,12,2.5,0,0,0,0,0,0,0,0
7052,0,0,1,1,3,12,3.8399999,0,1,1,1,3,12,3.8399999,0,0,0,0,0,0,0,1
7052,1,0,2,4,3,15,1,0,1,2,4,3,15,1,0,0,0,0,0,0,0,1
7053,0,0,1,1,3,0,2.5599999,0,1,1,1,3,0,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,2,4,3,1,2.5599999,0,1,2,4,3,1,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,3,9,3,3,2.5599999,0,1,3,9,3,3,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,4,16,3,4,2.5599999,0,1,4,16,3,4,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,5,25,3,6,2.5599999,0,1,5,25,3,6,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,6,36,3,8,2.5599999,0,1,6,36,3,8,2.5599999,0,0,0,0,0,0,0,1
7053,0,0,7,49,3,10,2.5599999,0,1,7,49,3,10,2.5599999,0,0,0,0,0,0,0,1
7053,1,0,8,64,3,10,2.5599999,0,1,8,64,3,10,2.5599999,0,0,0,0,0,0,0,1
7054,0,0,1,1,4,1,1.3200001,0,1,1,1,4,1,1.3200001,0,0,0,0,0,0,0,1
7054,0,0,2,4,4,1,1.3200001,0,1,2,4,4,1,1.3200001,0,0,0,0,0,0,0,1
7054,1,0,3,9,4,1,1,0,1,3,9,4,1,1,0,0,0,0,0,0,0,1
7057,0,0,1,1,4.9499998,0,2.72,0,1,1,1,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7057,0,0,2,4,4.9499998,0,2.72,0,1,2,4,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7057,0,0,3,9,4.9499998,1,2.72,0,1,3,9,4.9499998,1,2.72,0,0,0,0,0,0,0,1
7057,0,0,4,16,4.9499998,2,2.72,0,1,4,16,4.9499998,2,2.72,0,0,0,0,0,0,0,1
7057,1,0,5,25,4.9499998,4,3.3599999,0,1,5,25,4.9499998,4,3.3599999,0,0,0,0,0,0,0,1
7060,0,0,1,1,5,0,2.72,0,1,1,1,5,0,2.72,0,0,0,0,0,0,0,1
7060,0,0,2,4,5,0,2.72,0,1,2,4,5,0,2.72,0,0,0,0,0,0,0,1
7060,1,0,3,9,5,0,3.3599999,0,1,3,9,5,0,3.3599999,0,0,0,0,0,0,0,1
7063,0,0,1,1,5,5,3.2,0,1,1,1,5,5,3.2,0,0,0,0,0,0,0,1
7063,0,0,2,4,5,5,3.2,0,1,2,4,5,5,3.2,0,0,0,0,0,0,0,1
7063,0,0,3,9,5,5,3.2,0,1,3,9,5,5,3.2,0,0,0,0,0,0,0,1
7063,0,0,4,16,5,6,3.2,0,1,4,16,5,6,3.2,0,0,0,0,0,0,0,1
7063,1,0,5,25,5,7,3.2,0,1,5,25,5,7,3.2,0,0,0,0,0,0,0,1
7066,0,0,1,1,5,1,2.72,0,1,1,1,5,1,2.72,0,0,0,0,0,0,0,1
7066,0,0,2,4,5,1,2.72,0,1,2,4,5,1,2.72,0,0,0,0,0,0,0,1
7066,0,0,3,9,5,1,2.72,0,1,3,9,5,1,2.72,0,0,0,0,0,0,0,1
7066,0,0,4,16,5,2,2.72,0,1,4,16,5,2,2.72,0,0,0,0,0,0,0,1
7066,0,0,5,25,5,4,2.72,0,1,5,25,5,4,2.72,0,0,0,0,0,0,0,1
7066,0,0,6,36,5,5,2.72,0,1,6,36,5,5,2.72,0,0,0,0,0,0,0,1
7071,0,0,1,1,3,0,1.5,0,1,1,1,3,0,1.5,0,0,0,0,0,0,0,1
7071,0,0,2,4,3,0,1.5,0,1,2,4,3,0,1.5,0,0,0,0,0,0,0,1
7071,0,0,3,9,3,0,1.5,0,1,3,9,3,0,1.5,0,0,0,0,0,0,0,1
7071,0,0,4,16,3,1,1.5,0,1,4,16,3,1,1.5,0,0,0,0,0,0,0,1
7071,0,0,5,25,3,2,1.5,0,1,5,25,3,2,1.5,0,0,0,0,0,0,0,1
7071,1,0,6,36,3,4,1.5,0,1,6,36,3,4,1.5,0,0,0,0,0,0,0,1
7073,0,0,1,1,5,5,3.3599999,0,1,1,1,5,5,3.3599999,0,0,0,0,0,0,0,1
7073,0,0,2,4,5,7,3.3599999,0,1,2,4,5,7,3.3599999,0,0,0,0,0,0,0,1
7073,0,0,3,9,5,7,3.3599999,0,1,3,9,5,7,3.3599999,0,0,0,0,0,0,0,1
7073,0,0,4,16,5,7,3.3599999,0,1,4,16,5,7,3.3599999,0,0,0,0,0,0,0,1
7076,0,0,1,1,7,5,3.52,0,1,1,1,7,5,3.52,0,0,0,0,0,0,0,1
7076,0,0,2,4,7,6,3.52,0,1,2,4,7,6,3.52,0,0,0,0,0,0,0,1
7076,1,0,3,9,7,8,1,0,1,3,9,7,8,1,0,0,0,0,0,0,0,1
7079,0,0,1,1,5,2,2.5599999,0,1,1,1,5,2,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,2,4,5,2,2.5599999,0,1,2,4,5,2,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,3,9,5,3,2.5599999,0,1,3,9,5,3,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,4,16,5,3,2.5599999,0,1,4,16,5,3,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,5,25,5,9,2.5599999,0,1,5,25,5,9,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,6,36,5,11,2.5599999,0,1,6,36,5,11,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,7,49,5,17,2.5599999,0,1,7,49,5,17,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,8,64,5,19,2.5599999,0,1,8,64,5,19,2.5599999,0,0,0,0,0,0,0,1
7079,0,0,9,81,5,26,2.5599999,0,1,9,81,5,26,2.5599999,0,0,0,0,0,0,0,1
7080,0,0,1,1,6,0,1.96,0,1,1,1,6,0,1.96,0,0,0,0,0,0,0,1
7080,0,0,2,4,6,0,1.96,0,1,2,4,6,0,1.96,0,0,0,0,0,0,0,1
7080,0,0,3,9,6,1,1.96,0,1,3,9,6,1,1.96,0,0,0,0,0,0,0,1
7080,0,0,4,16,6,3,1.96,0,1,4,16,6,3,1.96,0,0,0,0,0,0,0,1
7080,0,0,5,25,6,4,1.96,0,1,5,25,6,4,1.96,0,0,0,0,0,0,0,1
7080,0,0,6,36,6,6,1.96,0,1,6,36,6,6,1.96,0,0,0,0,0,0,0,1
7080,1,0,7,49,6,7,1.96,0,1,7,49,6,7,1.96,0,0,0,0,0,0,0,1
7081,0,0,1,1,5,0,1.9,0,1,1,1,5,0,1.9,0,0,0,0,0,0,0,1
7081,0,0,2,4,5,0,1.9,0,1,2,4,5,0,1.9,0,0,0,0,0,0,0,1
7081,0,0,3,9,5,1,1.9,0,1,3,9,5,1,1.9,0,0,0,0,0,0,0,1
7081,1,0,4,16,5,2,3.3599999,0,1,4,16,5,2,3.3599999,0,0,0,0,0,0,0,1
7082,0,0,1,1,5,3,2.72,0,1,1,1,5,3,2.72,0,0,0,0,0,0,0,1
7082,0,0,2,4,5,5,2.72,0,1,2,4,5,5,2.72,0,0,0,0,0,0,0,1
7082,0,0,3,9,5,5,2.72,0,1,3,9,5,5,2.72,0,0,0,0,0,0,0,1
7082,0,0,4,16,5,7,2.72,0,1,4,16,5,7,2.72,0,0,0,0,0,0,0,1
7082,1,0,5,25,5,7,3.2,0,1,5,25,5,7,3.2,0,0,0,0,0,0,0,1
7084,0,0,1,1,7,3,3.6800001,0,1,1,1,7,3,3.6800001,0,0,0,0,0,0,0,1
7084,0,0,2,4,7,6,3.6800001,0,1,2,4,7,6,3.6800001,0,0,0,0,0,0,0,1
7084,0,0,3,9,7,11,3.6800001,0,1,3,9,7,11,3.6800001,0,0,0,0,0,0,0,1
7084,0,0,4,16,7,13,3.6800001,0,1,4,16,7,13,3.6800001,0,0,0,0,0,0,0,1
7084,0,0,5,25,7,20,3.6800001,0,1,5,25,7,20,3.6800001,0,0,0,0,0,0,0,1
7084,1,0,6,36,7,29,3.6800001,0,1,6,36,7,29,3.6800001,0,0,0,0,0,0,0,1
7089,0,0,1,1,6,5,2.5599999,0,1,1,1,6,5,2.5599999,0,0,0,0,0,0,0,1
7089,0,0,2,4,6,6,2.5599999,0,1,2,4,6,6,2.5599999,0,0,0,0,0,0,0,1
7089,0,0,3,9,6,7,2.5599999,0,1,3,9,6,7,2.5599999,0,0,0,0,0,0,0,1
7089,0,0,4,16,6,8,2.5599999,0,1,4,16,6,8,2.5599999,0,0,0,0,0,0,0,1
7089,0,0,5,25,6,10,2.5599999,0,1,5,25,6,10,2.5599999,0,0,0,0,0,0,0,1
7089,0,0,6,36,6,11,2.5599999,0,1,6,36,6,11,2.5599999,0,0,0,0,0,0,0,1
7089,1,0,7,49,6,13,2.1800001,0,1,7,49,6,13,2.1800001,0,0,0,0,0,0,0,1
7092,0,0,1,1,6,5,3.3599999,0,1,1,1,6,5,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,2,4,6,6,3.3599999,0,1,2,4,6,6,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,3,9,6,8,3.3599999,0,1,3,9,6,8,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,4,16,6,11,3.3599999,0,1,4,16,6,11,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,5,25,6,13,3.3599999,0,1,5,25,6,13,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,6,36,6,15,3.3599999,0,1,6,36,6,15,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,7,49,6,17,3.3599999,0,1,7,49,6,17,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,8,64,6,17,3.3599999,0,1,8,64,6,17,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,9,81,6,20,3.3599999,0,1,9,81,6,20,3.3599999,0,0,0,0,0,0,0,1
7092,0,0,10,100,6,23,3.3599999,0,1,10,100,6,23,3.3599999,0,0,0,0,0,0,0,1
7092,1,0,11,121,6,26,2.55,0,1,11,121,6,26,2.55,0,0,0,0,0,0,0,0
7093,0,0,1,1,4.9499998,0,2.72,0,1,1,1,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,2,4,4.9499998,0,2.72,0,1,2,4,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,3,9,4.9499998,0,2.72,0,1,3,9,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,4,16,4.9499998,0,2.72,0,1,4,16,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,5,25,4.9499998,0,2.72,0,1,5,25,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,6,36,4.9499998,0,2.72,0,1,6,36,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,7,49,4.9499998,0,2.72,0,1,7,49,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7093,0,0,8,64,4.9499998,0,2.72,0,1,8,64,4.9499998,0,2.72,0,0,0,0,0,0,0,1
7095,0,0,1,1,6,4,1.9400001,0,1,1,1,6,4,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,2,4,6,4,1.9400001,0,1,2,4,6,4,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,3,9,6,4,1.9400001,0,1,3,9,6,4,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,4,16,6,4,1.9400001,0,1,4,16,6,4,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,5,25,6,7,1.9400001,0,1,5,25,6,7,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,6,36,6,8,1.9400001,0,1,6,36,6,8,1.9400001,0,0,0,0,0,0,0,1
7095,0,0,7,49,6,9,1.9400001,0,1,7,49,6,9,1.9400001,0,0,0,0,0,0,0,1
7095,1,0,8,64,6,13,1.9400001,0,1,8,64,6,13,1.9400001,0,0,0,0,0,0,0,1
7099,0,0,1,1,5,4,2.0999999,0,1,1,1,5,4,2.0999999,0,0,0,0,0,0,0,1
7099,0,0,2,4,5,4,2.0999999,0,1,2,4,5,4,2.0999999,0,0,0,0,0,0,0,1
7099,0,0,3,9,5,4,2.0999999,0,1,3,9,5,4,2.0999999,0,0,0,0,0,0,0,1
7099,0,0,4,16,5,5,2.0999999,0,1,4,16,5,5,2.0999999,0,0,0,0,0,0,0,1
7099,1,0,5,25,5,6,2.0999999,0,1,5,25,5,6,2.0999999,0,0,0,0,0,0,0,1
7108,0,0,1,1,6,4,3.04,0,1,1,1,6,4,3.04,0,0,0,0,0,0,0,1
7108,0,0,2,4,6,6,3.04,0,1,2,4,6,6,3.04,0,0,0,0,0,0,0,1
7108,0,0,3,9,6,8,3.04,0,1,3,9,6,8,3.04,0,0,0,0,0,0,0,1
7108,0,0,4,16,6,8,3.04,0,1,4,16,6,8,3.04,0,0,0,0,0,0,0,1
7108,0,0,5,25,6,10,3.04,0,1,5,25,6,10,3.04,0,0,0,0,0,0,0,1
7108,1,0,6,36,6,11,3.04,0,1,6,36,6,11,3.04,0,0,0,0,0,0,0,1
7110,0,0,1,1,7,2,3.3599999,0,1,1,1,7,2,3.3599999,0,0,0,0,0,0,0,1
7110,0,0,2,4,7,3,3.3599999,0,1,2,4,7,3,3.3599999,0,0,0,0,0,0,0,1
7110,0,0,3,9,7,6,3.3599999,0,1,3,9,7,6,3.3599999,0,0,0,0,0,0,0,1
7110,1,0,4,16,7,7,3.3599999,0,1,4,16,7,7,3.3599999,0,0,0,0,0,0,0,1
7116,0,0,1,1,5,10,3.3599999,0,1,1,1,5,10,3.3599999,0,0,0,0,0,0,0,1
7116,0,0,2,4,5,11,3.3599999,0,1,2,4,5,11,3.3599999,0,0,0,0,0,0,0,1
7116,1,0,3,9,5,13,3.3599999,0,1,3,9,5,13,3.3599999,0,0,0,0,0,0,0,1
7117,0,0,1,1,7,4,2.1099999,0,1,1,1,7,4,2.1099999,0,0,0,0,0,0,0,1
7117,0,0,2,4,7,8,2.1099999,0,1,2,4,7,8,2.1099999,0,0,0,0,0,0,0,1
7117,0,0,3,9,7,14,2.1099999,0,1,3,9,7,14,2.1099999,0,0,0,0,0,0,0,1
7117,0,0,4,16,7,16,2.1099999,0,1,4,16,7,16,2.1099999,0,0,0,0,0,0,0,1
7117,0,0,5,25,7,21,2.1099999,0,1,5,25,7,21,2.1099999,0,0,0,0,0,0,0,1
7117,0,0,6,36,7,22,2.8800001,0,1,6,36,7,22,2.8800001,0,0,0,0,0,0,0,1
7117,0,0,7,49,7,23,2.8800001,0,1,7,49,7,23,2.8800001,0,0,0,0,0,0,0,1
7117,1,0,8,64,7,23,2.8800001,0,1,8,64,7,23,2.8800001,0,0,0,0,0,0,0,1
7118,0,0,1,1,4,5,3.6800001,0,1,1,1,4,5,3.6800001,0,0,0,0,0,0,0,1
7118,0,0,2,4,4,6,3.6800001,0,1,2,4,4,6,3.6800001,0,0,0,0,0,0,0,1
7118,0,0,3,9,4,6,3.6800001,0,1,3,9,4,6,3.6800001,0,0,0,0,0,0,0,1
7118,0,0,4,16,4,8,3.6800001,0,1,4,16,4,8,3.6800001,0,0,0,0,0,0,0,1
7118,0,0,5,25,4,8,3.6800001,0,1,5,25,4,8,3.6800001,0,0,0,0,0,0,0,1
7118,1,0,6,36,4,8,3.2,0,1,6,36,4,8,3.2,0,0,0,0,0,0,0,1
7119,0,0,1,1,4.9499998,3,3.04,0,1,1,1,4.9499998,3,3.04,0,0,0,0,0,0,0,1
7119,0,0,2,4,4.9499998,3,3.04,0,1,2,4,4.9499998,3,3.04,0,0,0,0,0,0,0,1
7119,0,0,3,9,4.9499998,5,3.04,0,1,3,9,4.9499998,5,3.04,0,0,0,0,0,0,0,1
7119,0,0,4,16,4.9499998,10,3.04,0,1,4,16,4.9499998,10,3.04,0,0,0,0,0,0,0,1
7119,0,0,5,25,4.9499998,14,3.04,0,1,5,25,4.9499998,14,3.04,0,0,0,0,0,0,0,1
7119,0,0,6,36,4.9499998,23,3.04,0,1,6,36,4.9499998,23,3.04,0,0,0,0,0,0,0,1
7119,1,0,7,49,4.9499998,31,3.04,0,1,7,49,4.9499998,31,3.04,0,0,0,0,0,0,0,1
7120,0,0,1,1,5,1,1.63,0,1,1,1,5,1,1.63,0,0,0,0,0,0,0,1
7120,0,0,2,4,5,3,1.63,0,1,2,4,5,3,1.63,0,0,0,0,0,0,0,1
7120,0,0,3,9,5,3,1.63,0,1,3,9,5,3,1.63,0,0,0,0,0,0,0,1
7120,0,0,4,16,5,4,1.63,0,1,4,16,5,4,1.63,0,0,0,0,0,0,0,1
7120,0,0,5,25,5,4,1.63,0,1,5,25,5,4,1.63,0,0,0,0,0,0,0,1
7121,0,0,1,1,6,2,2.0999999,0,1,1,1,6,2,2.0999999,0,0,0,0,0,0,0,1
7121,0,0,2,4,6,3,2.0999999,0,1,2,4,6,3,2.0999999,0,0,0,0,0,0,0,1
7121,0,0,3,9,6,3,2.0999999,0,1,3,9,6,3,2.0999999,0,0,0,0,0,0,0,1
7121,0,0,4,16,6,4,2.0999999,0,1,4,16,6,4,2.0999999,0,0,0,0,0,0,0,1
7121,0,0,5,25,6,5,2.0999999,0,1,5,25,6,5,2.0999999,0,0,0,0,0,0,0,1
7121,1,0,6,36,6,6,2.0999999,0,1,6,36,6,6,2.0999999,0,0,0,0,0,0,0,1
7124,0,0,1,1,4,6,3.2,0,1,1,1,4,6,3.2,0,0,0,0,0,0,0,1
7124,0,0,2,4,4,8,3.2,0,1,2,4,4,8,3.2,0,0,0,0,0,0,0,1
7124,0,0,3,9,4,9,3.2,0,1,3,9,4,9,3.2,0,0,0,0,0,0,0,1
7124,0,0,4,16,4,13,3.2,0,1,4,16,4,13,3.2,0,0,0,0,0,0,0,1
7124,0,0,5,25,4,13,3.2,0,1,5,25,4,13,3.2,0,0,0,0,0,0,0,1
7124,1,0,6,36,4,17,1.47,0,1,6,36,4,17,1.47,0,0,0,0,0,0,0,1
7125,0,0,1,1,4,0,1.22,0,1,1,1,4,0,1.22,0,0,0,0,0,0,0,1
7125,0,0,2,4,4,1,1.22,0,1,2,4,4,1,1.22,0,0,0,0,0,0,0,1
7125,0,0,3,9,4,2,1.22,0,1,3,9,4,2,1.22,0,0,0,0,0,0,0,1
7125,0,0,4,16,4,3,1.22,0,1,4,16,4,3,1.22,0,0,0,0,0,0,0,1
7125,0,0,5,25,4,3,1.22,0,1,5,25,4,3,1.22,0,0,0,0,0,0,0,1
7125,0,0,6,36,4,3,1.22,0,1,6,36,4,3,1.22,0,0,0,0,0,0,0,1
7125,1,0,7,49,4,3,1.9400001,0,1,7,49,4,3,1.9400001,0,0,0,0,0,0,0,1
7127,0,0,1,1,4,2,2.21,0,1,1,1,4,2,2.21,0,0,0,0,0,0,0,1
7127,0,0,2,4,4,2,2.21,0,1,2,4,4,2,2.21,0,0,0,0,0,0,0,1
7127,0,0,3,9,4,2,2.21,0,1,3,9,4,2,2.21,0,0,0,0,0,0,0,1
7127,0,0,4,16,4,2,2.21,0,1,4,16,4,2,2.21,0,0,0,0,0,0,0,1
7127,0,0,5,25,4,2,2.21,0,1,5,25,4,2,2.21,0,0,0,0,0,0,0,1
7127,0,0,6,36,4,4,2.21,0,1,6,36,4,4,2.21,0,0,0,0,0,0,0,1
7127,0,0,7,49,4,6,2.21,0,1,7,49,4,6,2.21,0,0,0,0,0,0,0,1
7127,0,0,8,64,4,8,2.21,0,1,8,64,4,8,2.21,0,0,0,0,0,0,0,1
7127,0,0,9,81,4,8,2.21,0,1,9,81,4,8,2.21,0,0,0,0,0,0,0,1
7127,0,0,10,100,4,8,2.21,0,1,10,100,4,8,2.21,0,0,0,0,0,0,0,1
7127,0,0,11,121,4,8,2.21,0,1,11,121,4,8,2.21,0,0,0,0,0,0,0,0
7127,0,0,12,144,4,8,2.21,0,1,12,144,4,8,2.21,0,0,0,0,0,0,0,0
7127,0,0,13,169,4,9,2.21,0,1,13,169,4,9,2.21,0,0,0,0,0,0,0,0
7127,0,0,14,196,4,9,2.21,0,1,14,196,4,9,2.21,0,0,0,0,0,0,0,0
7127,0,0,15,225,4,9,2.21,0,1,15,225,4,9,2.21,0,0,0,0,0,0,0,0
7127,0,0,16,256,4,9,2.21,0,1,16,256,4,9,2.21,0,0,0,0,0,0,0,0
7127,0,0,17,289,4,10,2.21,0,1,17,289,4,10,2.21,0,0,0,0,0,0,0,0
7127,0,0,18,324,4,11,2.21,0,1,18,324,4,11,2.21,0,0,0,0,0,0,0,0
7127,0,0,19,361,4,11,2.21,0,1,19,361,4,11,2.21,0,0,0,0,0,0,0,0
7127,0,0,20,400,4,11,2.21,0,1,20,400,4,11,2.21,0,0,0,0,0,0,0,0
7129,0,0,1,1,6,1,2.8800001,0,1,1,1,6,1,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,2,4,6,2,2.8800001,0,1,2,4,6,2,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,3,9,6,2,2.8800001,0,1,3,9,6,2,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,4,16,6,3,2.8800001,0,1,4,16,6,3,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,5,25,6,4,2.8800001,0,1,5,25,6,4,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,6,36,6,6,2.8800001,0,1,6,36,6,6,2.8800001,0,0,0,0,0,0,0,1
7129,0,0,7,49,6,8,2.8800001,0,1,7,49,6,8,2.8800001,0,0,0,0,0,0,0,1
7129,1,0,8,64,6,9,2.8800001,0,1,8,64,6,9,2.8800001,0,0,0,0,0,0,0,1
7150,0,0,1,1,4,0,2.8800001,0,1,1,1,4,0,2.8800001,0,0,0,0,0,0,0,1
7150,0,0,2,4,4,1,2.8800001,0,1,2,4,4,1,2.8800001,0,0,0,0,0,0,0,1
7154,0,0,1,1,7,3,1.6799999,0,1,1,1,7,3,1.6799999,0,0,0,0,0,0,0,1
7154,0,0,2,4,7,7,1.6799999,0,1,2,4,7,7,1.6799999,0,0,0,0,0,0,0,1
7154,0,0,3,9,7,7,1.6799999,0,1,3,9,7,7,1.6799999,0,0,0,0,0,0,0,1
7154,0,0,4,16,7,7,1.6799999,0,1,4,16,7,7,1.6799999,0,0,0,0,0,0,0,1
7154,0,0,5,25,7,7,1.6799999,0,1,5,25,7,7,1.6799999,0,0,0,0,0,0,0,1
7154,0,0,6,36,7,7,1.6799999,0,1,6,36,7,7,1.6799999,0,0,0,0,0,0,0,1
7154,1,0,7,49,7,8,1.6799999,0,1,7,49,7,8,1.6799999,0,0,0,0,0,0,0,1
7155,0,0,1,1,6,3,1.75,0,1,1,1,6,3,1.75,0,0,0,0,0,0,0,1
7155,0,0,2,4,6,3,1.75,0,1,2,4,6,3,1.75,0,0,0,0,0,0,0,1
7155,1,0,3,9,6,5,1.75,0,1,3,9,6,5,1.75,0,0,0,0,0,0,0,1
7156,0,0,1,1,4.9499998,4,1.9400001,0,1,1,1,4.9499998,4,1.9400001,0,0,0,0,0,0,0,1
7156,0,0,2,4,4.9499998,6,1.9400001,0,1,2,4,4.9499998,6,1.9400001,0,0,0,0,0,0,0,1
7156,0,0,3,9,4.9499998,6,1.9400001,0,1,3,9,4.9499998,6,1.9400001,0,0,0,0,0,0,0,1
7156,1,0,4,16,4.9499998,8,1.9400001,0,1,4,16,4.9499998,8,1.9400001,0,0,0,0,0,0,0,1
7158,0,0,1,1,7,10,2.45,0,1,1,1,7,10,2.45,0,0,0,0,0,0,0,1
7158,0,0,2,4,7,10,2.5599999,0,1,2,4,7,10,2.5599999,0,0,0,0,0,0,0,1
7158,0,0,3,9,7,10,2.5599999,0,1,3,9,7,10,2.5599999,0,0,0,0,0,0,0,1
7158,1,0,4,16,7,12,2.5599999,0,1,4,16,7,12,2.5599999,0,0,0,0,0,0,0,1
7159,0,0,1,1,5,2,2.5599999,0,1,1,1,5,2,2.5599999,0,0,0,0,0,0,0,1
7159,0,0,2,4,5,2,2.5599999,0,1,2,4,5,2,2.5599999,0,0,0,0,0,0,0,1
7159,0,0,3,9,5,3,2.5599999,0,1,3,9,5,3,2.5599999,0,0,0,0,0,0,0,1
7159,0,0,4,16,5,3,3.2,0,1,4,16,5,3,3.2,0,0,0,0,0,0,0,1
7159,1,0,5,25,5,4,3.2,0,1,5,25,5,4,3.2,0,0,0,0,0,0,0,1
7160,0,0,1,1,6,1,1.91,0,1,1,1,6,1,1.91,0,0,0,0,0,0,0,1
7160,0,0,2,4,6,1,1.91,0,1,2,4,6,1,1.91,0,0,0,0,0,0,0,1
7160,0,0,3,9,6,5,1.91,0,1,3,9,6,5,1.91,0,0,0,0,0,0,0,1
7160,0,0,4,16,6,7,1.91,0,1,4,16,6,7,1.91,0,0,0,0,0,0,0,1
7160,1,0,5,25,6,7,1.47,0,1,5,25,6,7,1.47,0,0,0,0,0,0,0,1
7162,0,0,1,1,4,2,1.65,0,1,1,1,4,2,1.65,0,0,0,0,0,0,0,1
7162,0,0,2,4,4,2,1.65,0,1,2,4,4,2,1.65,0,0,0,0,0,0,0,1
7162,0,0,3,9,4,2,1.65,0,1,3,9,4,2,1.65,0,0,0,0,0,0,0,1
7162,0,0,4,16,4,3,1.65,0,1,4,16,4,3,1.65,0,0,0,0,0,0,0,1
7162,1,0,5,25,4,3,1.65,0,1,5,25,4,3,1.65,0,0,0,0,0,0,0,1
7163,0,0,1,1,6,0,2.8800001,0,1,1,1,6,0,2.8800001,0,0,0,0,0,0,0,1
7163,0,0,2,4,6,1,2.8800001,0,1,2,4,6,1,2.8800001,0,0,0,0,0,0,0,1
7163,1,0,3,9,6,1,1.5,0,1,3,9,6,1,1.5,0,0,0,0,0,0,0,1
7174,0,0,1,1,4.9499998,2,2.52,0,1,1,1,4.9499998,2,2.52,0,0,0,0,0,0,0,1
7174,0,0,2,4,4.9499998,2,2.52,0,1,2,4,4.9499998,2,2.52,0,0,0,0,0,0,0,1
